patch_id,n_sources_in_patch,source_id,rel_x,rel_y,rel_z,line_flux_integral,hi_size,w20,central_freq,i
patch_000064.npy,1,1083.0,105.58116109674052,107.26154471733696,46.55963194302501,4.076934127743472,3.6167511088836726,111.09908164747651,1345264695.6719527,31.151622789414347
patch_000065.npy,4,1008.0,111.93590007156337,39.135085268119155,18.94007522638541,7.156641867423227,7.39674494220132,59.74720274978299,1417720577.5610998,12.723358192554528
patch_000065.npy,4,1045.0,60.03011076042657,71.02418520778849,120.62109028226294,18.349486285715376,10.768788263810672,126.31200124538051,1403476860.094942,69.76053682093118
patch_000065.npy,4,1094.0,0.979580819065859,55.42751913181206,87.36991398525385,9.753834167087614,2.4292365367449595,75.02103602647402,1408103165.7525833,19.231959363064178
patch_000065.npy,4,1095.0,36.951046296881884,31.771524465867913,113.05052202168879,2.2904420883000727,3.5585086347563974,65.90459937360569,1404527494.3569136,14.468776236271761
patch_000066.npy,5,1069.0,79.69122760371334,99.7738918252254,24.120304658308726,3.2848829135139965,2.296656722049012,242.06731136819707,1399122260.5471346,68.11993246158555
patch_000066.npy,5,1070.0,35.43414681854989,4.346844621436446,103.25010372611916,2.709349541970834,4.3674796085231105,22.396138462378474,1388301269.737021,12.77699533880606
patch_000066.npy,5,1072.0,88.2405555619494,84.72911263736529,13.679905760018329,7.773515354011421,4.791012828296733,167.3270476061875,1400562593.3759487,50.32405615652298
patch_000066.npy,5,1082.0,102.34198260521492,96.85442522924507,106.5204814117863,4.545786093000055,2.101052489539437,224.62090633650652,1387857646.6574857,76.86561780284389
patch_000066.npy,5,1131.0,0.6516943920983067,2.801711758428553,1.8627548710175859,4.617598166080079,2.3189015320602864,36.122742441419796,1402196441.7207801,12.312847480382114
patch_000067.npy,3,1009.0,112.62785844148164,85.54953512565987,45.59264093388413,1.526501691917232,5.900007043891682,259.10207141668,1378821508.973232,69.77560301519497
patch_000067.npy,3,1025.0,105.31389575239137,94.92387642314776,0.1495185660770062,10.168722089116258,3.5053707481188474,90.63767321556342,1384930814.8528125,55.810014338047466
patch_000067.npy,3,1092.0,107.88989600198096,42.824236724964976,50.55739713078327,4.243526197344563,5.397892074572154,258.39769906462703,1378157318.9466963,71.71749626250636
patch_000068.npy,1,1177.0,87.63742767015913,77.30296217799224,95.59525820196154,6.206913851846171,4.585519433938424,68.6474288452853,1355401345.1886942,31.648451732198097
patch_000069.npy,2,1006.0,67.53103647121594,18.71533430296438,68.16694696903016,6.358874068924391,5.050285514178727,248.49103393264357,1342517332.778868,65.05487116718245
patch_000069.npy,2,1185.0,113.38201913458431,52.43526691312013,22.15861207186458,9.314892583980482,3.203850600560858,164.70953305687448,1348380827.84538,49.99417825832968
patch_000070.npy,1,1079.0,38.642221139531955,93.74552253698107,69.01119282563243,2.1120521130924144,7.8188479356343965,279.35863094270627,1410670545.2984965,75.9030883166699
patch_000071.npy,1,1123.0,55.728962004668915,80.18499184849168,119.66118502885317,1.9444827453885742,2.2891064206927427,230.93918712825248,1386077979.505331,67.47499093192494
patch_000072.npy,1,1173.0,107.89922530725829,72.42300237622635,26.19605628956566,2.5559987648920584,2.5250644018313744,96.63555430646355,1381422551.3927495,37.8211291662294
patch_000073.npy,3,1014.0,74.80776665071733,40.32178102547596,19.208389413446582,3.3592420383341524,11.242424119500118,123.79432539178389,1365353550.3964708,27.693223040662758
patch_000073.npy,3,1130.0,65.19878362600735,108.56494446326917,37.62121519027903,1.3726770403201107,5.540457355695501,102.86373064997903,1362941256.1355176,57.53704835134306
patch_000073.npy,3,1162.0,58.307116903507904,34.391718990191634,104.32233742234325,4.143666000652466,5.214638088681114,255.16383911368996,1354273548.5273857,77.9683944258464
patch_000074.npy,1,1058.0,63.36924592794031,93.4531286926009,104.33945890966424,3.6752773362177305,4.2909679152514615,167.41334302728535,1337943041.9474177,71.10272441167453
patch_000075.npy,2,1121.0,104.90387044450478,46.23539102291693,50.56229254128239,2.023224072690877,4.697522938660737,206.3438959519688,1413259984.522568,78.54397906250271
patch_000075.npy,2,1159.0,73.60299507037143,51.007889806926336,90.18083384161538,3.6468350471176736,3.467141036339216,161.98430537161516,1407710896.752295,74.9746521646694
patch_000076.npy,1,1050.0,76.5823367597248,37.30480011811186,96.8200262550188,2.3533633950966717,2.2508843086592463,131.12276078818164,1389174330.0642164,58.93635410527719
patch_000077.npy,1,1110.0,91.38853306498515,46.146563405215346,35.19211712343014,10.266511262304784,3.6436749332177385,60.79814754646083,1380214978.823103,29.03409258936512
patch_000078.npy,1,1016.0,17.200087832289853,89.23216205561081,57.662810411977034,2.8265698661000362,3.8684310712129726,149.80334842779612,1360325243.9674957,30.18297501478142
patch_000079.npy,2,1145.0,50.91876615281751,85.61885793010849,80.29830704723804,1.242431966798038,5.814529598211903,238.71989975033836,1340979747.5727997,66.83617424620036
patch_000079.npy,2,1176.0,23.72479562056276,17.26857261667914,29.898715421972156,4.0734906506361055,7.340412127892775,203.87801989648315,1347390815.7759643,74.7487545552268
patch_000080.npy,2,1004.0,100.56497569639492,15.401886634346397,18.881049940499583,1.0332131185179576,4.251686940315973,32.62742670865293,1417728929.9271953,15.14615421923349
patch_000080.npy,2,1114.0,20.420006267846873,95.10680631938132,90.09964975621341,14.657862672710348,2.991397933490876,180.917212591452,1407722223.0746934,40.90343960068958
patch_000081.npy,2,1018.0,61.313895864605115,50.148355556818586,27.806280015099333,5.819135572732335,3.6548651919698143,134.59215463455547,1398614459.3907008,31.87472176467217
patch_000081.npy,2,1150.0,25.91736150176638,26.858963016416993,104.1034810918722,8.961717823570066,2.023892095027879,72.89590172940444,1388185482.7062674,19.932151661608323
patch_000083.npy,2,1085.0,17.065902004768475,37.245768505312554,126.02904155875774,3.934863538048777,3.7788629278961414,181.89222684145966,1351476523.4077199,61.58016112079771
patch_000083.npy,2,1140.0,65.40371007927729,55.07705318674218,70.77700760223314,11.69785272093596,11.763224580806435,83.68168029548887,1358618887.7745993,32.28519200421101
patch_000085.npy,1,1001.0,107.77739221651137,65.6631747128925,48.89923100758475,3.550643334848112,3.444076343669126,261.7861830261293,1413493874.6495705,72.00311647594901
patch_000086.npy,1,1057.0,77.81894106416473,95.63866512449232,103.82631117503254,8.194761357902959,4.3550648339277895,170.8365518455555,1388223087.259267,40.65219726635787
patch_000087.npy,3,1028.0,100.4842124762518,113.0160129480945,91.61967743718492,16.757357895395785,5.186324757919982,67.18339796949235,1372688401.0794978,19.298892975323987
patch_000087.npy,3,1100.0,107.01327739344543,82.17545738182389,111.43943456346142,7.043021353615296,2.723189004657715,177.4118188831641,1370064189.8756447,68.435382463356
patch_000087.npy,3,1105.0,103.95582706795199,69.46001933379802,63.377023690769704,8.738302518276955,2.0555717638752085,122.5851081132302,1376445252.2076626,63.97728311764458
patch_000088.npy,3,1107.0,87.23983459408464,32.60706726034715,73.83624539114788,8.112420332955416,6.406742596073856,184.26686451324895,1358221450.0881903,39.04982676304748
patch_000088.npy,3,1142.0,29.905569368682848,117.65050038854355,60.2834440378507,3.6026972207276957,4.727367709577874,272.82893070932226,1359983917.1454532,80.32227044795395
patch_000088.npy,3,1158.0,7.426370263244166,124.41950974012809,57.39078355527039,2.087705581817355,8.759421586695787,127.75476436745208,1360360684.169657,38.91292937655666
patch_000089.npy,3,1010.0,101.44385646400929,123.02536027249585,27.82194910465762,1.0903538699831374,4.369973189899361,72.06614078065195,1347656305.6367962,41.140388280933756
patch_000089.npy,3,1013.0,16.57697338377585,30.060854047108194,69.42231695697899,1.2200598820201276,14.764818185267533,215.52358723740824,1342358057.7856402,49.54068396217436
patch_000089.npy,3,1017.0,71.79553112996058,115.14127703116509,103.06414850672513,2.626092646760438,4.23705338098441,212.30649860338147,1338103784.5162864,71.266688780766
patch_000092.npy,1,1022.0,28.785165792118562,64.31845771806235,127.4827616261706,2.302475709129787,7.743780093909515,44.17685666797758,1367947329.049688,14.185241476077756
patch_000093.npy,1,1129.0,76.31567788964702,87.35151713072207,62.483103416369545,2.5812127956150457,8.956482530295869,28.461344939268326,1359697552.696445,10.566256058347086
patch_000094.npy,1,1167.0,107.44297445124766,25.586043435329884,4.94454874815824,1.3979491337345387,4.334920360949933,50.79227223463828,1350587848.415605,16.793634576134085
patch_000095.npy,1,1168.0,4.566834483532432,54.18208622313034,82.53982318480777,9.811339673577747,2.917827869117671,192.62130771369232,1408777724.5707235,83.01194965075379
patch_000096.npy,3,1116.0,69.53444820535668,109.63463404531149,73.17323216797524,4.380106140109088,3.2049557189944506,148.90485796109897,1392394500.7824676,72.32763541344815
patch_000096.npy,3,1169.0,91.94563219070255,56.28852738006947,50.03715331382031,9.080690297271946,2.702676663647953,235.1207096865628,1395559605.0634742,61.1132105828587
patch_000096.npy,3,1180.0,29.207449728782194,38.81389514173725,124.91112190654553,2.1441513061831365,4.7985935098049275,102.0722205306669,1385368247.2338386,25.576063882053255
patch_000098.npy,2,1053.0,109.36438106252234,72.01314449205415,63.63395788281548,4.200442147641053,8.015206050192706,233.6225146426344,1359547775.8179817,58.22543316485038
patch_000098.npy,2,1184.0,109.28010472754733,49.91867651818143,72.6693678562155,10.17666748486698,4.067187503616719,123.56168811087647,1358373016.3318782,35.26205584811056
patch_000099.npy,1,1093.0,40.4007665215064,33.620171892187386,16.27482508484536,2.198412046735304,2.48480256880352,191.677280463283,1349134378.2323363,52.928151437447085
patch_000101.npy,1,1103.0,60.699168742671645,60.09085313828549,79.58109127845464,2.9674069995967507,5.456852398258318,150.93616406860826,1391520418.3032362,43.27973202552889
patch_000102.npy,1,1165.0,66.01920006496152,101.34746984173819,88.85386356270732,8.145001386476457,5.8138319656222714,129.89237923301476,1373055404.8743427,46.565358798108534
patch_000103.npy,2,1074.0,46.59510903967339,51.15053199672333,123.4541979434465,7.030820420204157,2.323888110156549,165.32993581968597,1351807701.6961982,33.463215874370576
patch_000103.npy,2,1183.0,99.26541276767546,82.46769205244304,24.00465836814533,3.582473497846256,3.6678756084586635,119.96079489418983,1364724361.3193223,26.52344417578168
patch_000104.npy,1,1136.0,100.81411993391305,108.06190843193083,69.07375911364704,3.6429166015609393,6.949845630469866,166.71356277130795,1342402277.2514765,36.00196151236784
patch_000105.npy,1,1030.0,79.39173470973037,89.40155730587747,42.37072732950388,1.6876068778701128,3.8180457562599583,143.76778163631184,1414412781.1717606,46.451595980275634
patch_000106.npy,2,1031.0,81.04734865601245,60.19225583998204,100.33112767202522,1.0857954705682211,2.1572633209860803,101.56447758893492,1388697465.178061,24.6823855875818
patch_000106.npy,2,1137.0,35.38036617158002,70.8723859000149,58.96384518352474,2.921855005381053,11.68809744148618,242.88903311205252,1394336695.983837,59.123549770111865
patch_000107.npy,2,1065.0,67.59652254550542,127.31379978184836,55.413964042809425,3.614007849131859,8.432187579023147,84.79158059960687,1377508221.4264042,57.43848780988487
patch_000107.npy,2,1117.0,81.09546989730484,8.616393160996353,2.794829019713802,1.6685904107168992,2.1893955921962465,55.72918381749503,1384573699.6143122,12.240880377138584
patch_000108.npy,1,1076.0,106.69512911672837,3.2980866241514093,51.59253706711229,5.5007295049160465,4.195842348571403,46.09947430885622,1361116530.7142205,13.382454426486756
patch_000109.npy,1,1035.0,71.99382806149538,97.56896272653663,51.24097187496034,8.235956573245202,3.853463790655107,227.37106909732245,1344668511.0960598,81.96543452699518
patch_000110.npy,1,1152.0,37.50808037034449,54.92562057851853,56.160422416297735,7.3809167793333526,4.833009393383907,174.85331045212976,1412473241.6099467,57.54546444146106
patch_000111.npy,3,1007.0,109.68329111127207,117.50642948727136,26.097519564735137,1.711814580561362,4.25502253478177,186.43532557135882,1398849822.215305,59.62601688584465
patch_000111.npy,3,1067.0,17.52865737745367,18.99921184468394,59.82742871218045,4.148891825052682,5.457603137882806,180.1489268658236,1394218503.3453696,75.00186312073575
patch_000111.npy,3,1182.0,56.66203748177338,21.173965502587066,64.11983404590035,1.973738119162787,4.0572010474709606,157.79704238340076,1393631329.034473,43.97079308049794
patch_000112.npy,4,1033.0,26.959695219197442,115.75686505514943,106.65057264389873,13.26382005942476,2.6784474461478864,67.1655285187567,1370697333.7011802,13.160431655589324
patch_000112.npy,4,1062.0,14.639570969938745,49.87121038542739,64.45080615561778,13.758583553177674,2.0995914342684383,168.8267109912337,1376302041.140297,56.901212040029215
patch_000112.npy,4,1171.0,19.712678581934597,22.56215624694022,125.98831798866422,7.005741151444596,2.362984409242246,115.63391804601052,1368144239.3254201,38.51691401594704
patch_000112.npy,4,1175.0,47.82648711034017,70.49930526784482,112.37632685973301,8.561856276675623,4.7419704075365985,103.99038115490234,1369940390.1075394,30.972483791704665
patch_000113.npy,3,1042.0,47.84189270952845,120.70772542984525,102.49632320334922,6.898193927068531,7.972058748709227,63.95238806824623,1354509368.2597158,14.133966124639162
